#kx ky kz Ni-Ni Co-Co Cr-Cr Ni-Co Ni-Cr Co-Cr (meV)
-0.5000 -0.3333 0.0667 18.2450 7.9848 11.0770 11.6912 14.0930 8.9008
-0.5000 -0.3333 0.1000 18.9628 8.0978 11.7206 12.0849 14.7995 9.4049
-0.5000 -0.3333 0.1333 19.2677 8.0052 12.0101 12.1998 15.1250 9.6521
-0.5000 -0.3333 0.1667 19.1788 7.7465 12.0007 12.0637 15.1107 9.6781
-0.5000 -0.3333 0.2000 18.7260 7.3553 11.7630 11.7039 14.8094 9.5202
-0.5000 -0.3333 0.2333 17.9438 6.8549 11.3712 11.1421 14.2765 9.2098
-0.5000 -0.3333 0.2667 16.8709 6.2594 10.8950 10.3960 13.5649 8.7689
-0.5000 -0.3333 0.3000 15.5513 5.5783 10.3918 9.4819 12.7222 8.2119
-0.5000 -0.3333 0.3333 14.0349 4.8230 9.8984 8.4208 11.7878 7.5475
-0.5000 -0.3333 0.3667 12.3788 4.0129 9.4211 7.2427 10.7890 6.7825
-0.5000 -0.3333 0.4000 10.6488 3.1813 8.9289 5.9932 9.7397 5.9276
-0.5000 -0.3333 0.4333 8.9252 2.3789 8.3565 4.7399 8.6452 5.0061
-0.5000 -0.3333 0.4667 7.3127 1.6752 7.6261 3.5776 7.5172 4.0635
-0.5000 -0.3000 -0.5000 5.2891 0.8016 6.2768 2.1762 5.9191 2.9037
-0.5000 -0.3000 -0.4667 3.5219 0.1319 4.8069 0.9914 4.3568 1.7773
-0.5000 -0.3000 -0.4333 2.3009 -0.2450 3.3014 0.2276 3.0218 0.8838
-0.5000 -0.3000 -0.4000 1.7998 -0.2777 1.9227 -0.0094 2.0594 0.3088
-0.5000 -0.3000 -0.3667 2.0428 0.0141 0.7898 0.2757 1.5213 0.0549
-0.5000 -0.3000 -0.3333 2.8466 0.5235 -0.0622 0.9361 1.3305 0.0312
-0.5000 -0.3000 -0.3000 3.8721 1.0865 -0.6610 1.7251 1.3279 0.0986
-0.5000 -0.3000 -0.2667 4.8031 1.5656 -1.0260 2.4221 1.3912 0.1620
-0.5000 -0.3000 -0.2333 5.5280 1.9306 -1.1174 2.9569 1.5291 0.2353
-0.5000 -0.3000 -0.2000 6.1627 2.2606 -0.8530 3.4216 1.8644 0.4241
-0.5000 -0.3000 -0.1667 6.9214 2.6748 -0.1667 3.9755 2.5373 0.8484
-0.5000 -0.3000 -0.1333 7.9701 3.2570 0.9474 4.7390 3.6193 1.5757
-0.5000 -0.3000 -0.1000 9.3573 4.0183 2.4242 5.7422 5.0843 2.5957
-0.5000 -0.3000 -0.0667 11.0159 4.8998 4.1401 6.9264 6.8210 3.8284
